Item	Subject	Block	Stimuli	Context	Correct	Response	RT	Lg_Heard	Main_Context	Group
A2458	BE_85	Block2	Stim04	CSSE	0	ML	1702	Sp	CS	supsw
A2459	BE_85	Block2	Stim05	CSSE	0	ML	338	Sp	CS	supsw
A2460	BE_85	Block2	Stim06	CSSE	0	ML	298	Sp	CS	supsw
A2491	BE_85	Block3	Stim13	CSSE	1	CS	4597	Sp	CS	supsw
A2492	BE_85	Block3	Stim23	CSSE	1	CS	694	Sp	CS	supsw
A2493	BE_85	Block3	Stim24	CSSE	1	CS	1182	Sp	CS	supsw
A2494	BE_85	Block3	Stim04	CSSE	1	CS	2064	Sp	CS	supsw
A2495	BE_85	Block3	Stim06	CSSE	1	CS	1953	Sp	CS	supsw
A2496	BE_85	Block3	Stim18	CSSE	0	ML	623	Sp	CS	supsw
A2497	BE_85	Block3	Stim22	CSSE	0	ML	4829	Sp	CS	supsw
A2498	BE_85	Block3	Stim30	CSSE	0	ML	1287	Sp	CS	supsw
A2499	BE_85	Block3	Stim36	CSSE	0	ML	720	Sp	CS	supsw
A2500	BE_85	Block3	Stim05	CSSE	0	ML	2869	Sp	CS	supsw
A251	BE_07	Block3	Stim18	CSSE	1	CS	497	Sp	CS	supsw
A252	BE_07	Block3	Stim23	CSSE	1	CS	860	Sp	CS	supsw
A253	BE_07	Block3	Stim24	CSSE	1	CS	1202	Sp	CS	supsw
A2531	BE_85	Block4	Stim13	CSSE	1	CS	2199	Sp	CS	supsw
A2532	BE_85	Block4	Stim23	CSSE	1	CS	4577	Sp	CS	supsw
A2533	BE_85	Block4	Stim05	CSSE	1	CS	1490	Sp	CS	supsw
A2534	BE_85	Block4	Stim06	CSSE	1	CS	1528	Sp	CS	supsw
A2535	BE_85	Block4	Stim18	CSSE	0	ML	2795	Sp	CS	supsw
A2536	BE_85	Block4	Stim22	CSSE	0	ML	502	Sp	CS	supsw
A2537	BE_85	Block4	Stim24	CSSE	0	ML	2095	Sp	CS	supsw
A2538	BE_85	Block4	Stim30	CSSE	0	ML	1057	Sp	CS	supsw
A2539	BE_85	Block4	Stim36	CSSE	0	ML	734	Sp	CS	supsw
A254	BE_07	Block3	Stim36	CSSE	1	CS	274	Sp	CS	supsw
A2540	BE_85	Block4	Stim04	CSSE	0	ML	618	Sp	CS	supsw
A255	BE_07	Block3	Stim04	CSSE	1	CS	3102	Sp	CS	supsw
A256	BE_07	Block3	Stim13	CSSE	0	ML	1227	Sp	CS	supsw
A257	BE_07	Block3	Stim22	CSSE	0	ML	1302	Sp	CS	supsw
A2571	BE_86 	Block1	Stim18	CSSE	1	CS	787	Sp	CS	supsw
A2572	BE_86 	Block1	Stim24	CSSE	1	CS	1020	Sp	CS	supsw
A2573	BE_86 	Block1	Stim36	CSSE	1	CS	1394	Sp	CS	supsw
A2574	BE_86 	Block1	Stim04	CSSE	1	CS	1598	Sp	CS	supsw
A2575	BE_86 	Block1	Stim05	CSSE	1	CS	962	Sp	CS	supsw
A2576	BE_86 	Block1	Stim06	CSSE	1	CS	1406	Sp	CS	supsw
A2577	BE_86 	Block1	Stim13	CSSE	0	ML	933	Sp	CS	supsw
A2578	BE_86 	Block1	Stim22	CSSE	0	ML	2569	Sp	CS	supsw
A2579	BE_86 	Block1	Stim23	CSSE	0	ML	2741	Sp	CS	supsw
A258	BE_07	Block3	Stim30	CSSE	0	ML	998	Sp	CS	supsw
A2580	BE_86 	Block1	Stim30	CSSE	0	ML	1683	Sp	CS	supsw
A259	BE_07	Block3	Stim05	CSSE	0	ML	758	Sp	CS	supsw
A260	BE_07	Block3	Stim06	CSSE	0	ML	662	Sp	CS	supsw
A2611	BE_86 	Block2	Stim13	CSSE	1	CS	1592	Sp	CS	supsw
A2612	BE_86 	Block2	Stim23	CSSE	1	CS	1873	Sp	CS	supsw
A2613	BE_86 	Block2	Stim24	CSSE	1	CS	444	Sp	CS	supsw
A2614	BE_86 	Block2	Stim30	CSSE	1	CS	923	Sp	CS	supsw
A2615	BE_86 	Block2	Stim36	CSSE	1	CS	2841	Sp	CS	supsw
A2616	BE_86 	Block2	Stim04	CSSE	1	CS	3494	Sp	CS	supsw
A2617	BE_86 	Block2	Stim05	CSSE	1	CS	1946	Sp	CS	supsw
A2618	BE_86 	Block2	Stim06	CSSE	1	CS	4380	Sp	CS	supsw
A2619	BE_86 	Block2	Stim18	CSSE	0	ML	1826	Sp	CS	supsw
A2620	BE_86 	Block2	Stim22	CSSE	0	ML	1592	Sp	CS	supsw
A2651	BE_86 	Block3	Stim18	CSSE	1	CS	826	Sp	CS	supsw
A2652	BE_86 	Block3	Stim23	CSSE	1	CS	1140	Sp	CS	supsw
A2653	BE_86 	Block3	Stim30	CSSE	1	CS	1650	Sp	CS	supsw
A2654	BE_86 	Block3	Stim36	CSSE	1	CS	1320	Sp	CS	supsw
A2655	BE_86 	Block3	Stim04	CSSE	1	CS	716	Sp	CS	supsw
A2656	BE_86 	Block3	Stim06	CSSE	1	CS	931	Sp	CS	supsw
A2657	BE_86 	Block3	Stim13	CSSE	0	ML	1668	Sp	CS	supsw
A2658	BE_86 	Block3	Stim22	CSSE	0	ML	1021	Sp	CS	supsw
A2659	BE_86 	Block3	Stim24	CSSE	0	ML	1178	Sp	CS	supsw
A2660	BE_86 	Block3	Stim05	CSSE	0	ML	1833	Sp	CS	supsw
A2691	BE_86 	Block4	Stim22	CSSE	1	CS	1701	Sp	CS	supsw
A2692	BE_86 	Block4	Stim23	CSSE	1	CS	950	Sp	CS	supsw
A2693	BE_86 	Block4	Stim24	CSSE	1	CS	465	Sp	CS	supsw
A2694	BE_86 	Block4	Stim30	CSSE	1	CS	863	Sp	CS	supsw
A2695	BE_86 	Block4	Stim36	CSSE	1	CS	1425	Sp	CS	supsw
A2696	BE_86 	Block4	Stim13	CSSE	0	ML	2056	Sp	CS	supsw
A2697	BE_86 	Block4	Stim18	CSSE	0	ML	847	Sp	CS	supsw
A2698	BE_86 	Block4	Stim04	CSSE	0	ML	936	Sp	CS	supsw
A2699	BE_86 	Block4	Stim05	CSSE	0	ML	460	Sp	CS	supsw
A2700	BE_86 	Block4	Stim06	CSSE	0	ML	386	Sp	CS	supsw
A2731	BE_87 	Block1	Stim13	CSSE	1	CS	5708	Sp	CS	supsw
A2732	BE_87 	Block1	Stim18	CSSE	1	CS	2769	Sp	CS	supsw
A2733	BE_87 	Block1	Stim22	CSSE	1	CS	1462	Sp	CS	supsw
A2734	BE_87 	Block1	Stim30	CSSE	1	CS	12961	Sp	CS	supsw
A2735	BE_87 	Block1	Stim04	CSSE	1	CS	2689	Sp	CS	supsw
A2736	BE_87 	Block1	Stim06	CSSE	1	CS	765	Sp	CS	supsw
A2737	BE_87 	Block1	Stim23	CSSE	0	ML	1653	Sp	CS	supsw
A2738	BE_87 	Block1	Stim24	CSSE	0	ML	2588	Sp	CS	supsw
A2739	BE_87 	Block1	Stim36	CSSE	0	ML	1507	Sp	CS	supsw
A2740	BE_87 	Block1	Stim05	CSSE	0	ML	3487	Sp	CS	supsw
A2771	BE_87 	Block2	Stim18	CSSE	1	CS	5812	Sp	CS	supsw
A2772	BE_87 	Block2	Stim06	CSSE	1	CS	1738	Sp	CS	supsw
A2773	BE_87 	Block2	Stim13	CSSE	0	ML	919	Sp	CS	supsw
A2774	BE_87 	Block2	Stim22	CSSE	0	ML	1251	Sp	CS	supsw
A2775	BE_87 	Block2	Stim23	CSSE	0	ML	830	Sp	CS	supsw
A2776	BE_87 	Block2	Stim24	CSSE	0	ML	495	Sp	CS	supsw
A2777	BE_87 	Block2	Stim30	CSSE	0	ML	2352	Sp	CS	supsw
A2778	BE_87 	Block2	Stim36	CSSE	0	ML	685	Sp	CS	supsw
A2779	BE_87 	Block2	Stim04	CSSE	0	ML	3102	Sp	CS	supsw
A2780	BE_87 	Block2	Stim05	CSSE	0	ML	544	Sp	CS	supsw
A2811	BE_87 	Block3	Stim18	CSSE	1	CS	7901	Sp	CS	supsw
A2812	BE_87 	Block3	Stim22	CSSE	1	CS	2753	Sp	CS	supsw
A2813	BE_87 	Block3	Stim30	CSSE	1	CS	1589	Sp	CS	supsw
A2814	BE_87 	Block3	Stim04	CSSE	1	CS	1104	Sp	CS	supsw
A2815	BE_87 	Block3	Stim06	CSSE	1	CS	1809	Sp	CS	supsw
A2816	BE_87 	Block3	Stim13	CSSE	0	ML	2764	Sp	CS	supsw
A2817	BE_87 	Block3	Stim23	CSSE	0	ML	1903	Sp	CS	supsw
A2818	BE_87 	Block3	Stim24	CSSE	0	ML	392	Sp	CS	supsw
A2819	BE_87 	Block3	Stim36	CSSE	0	ML	1909	Sp	CS	supsw
A2820	BE_87 	Block3	Stim05	CSSE	0	ML	1990	Sp	CS	supsw
A2851	BE_87 	Block4	Stim13	CSSE	1	CS	2618	Sp	CS	supsw
A2852	BE_87 	Block4	Stim18	CSSE	1	CS	1986	Sp	CS	supsw
A2853	BE_87 	Block4	Stim22	CSSE	1	CS	2458	Sp	CS	supsw
A2854	BE_87 	Block4	Stim23	CSSE	1	CS	1659	Sp	CS	supsw
A2855	BE_87 	Block4	Stim30	CSSE	1	CS	2839	Sp	CS	supsw
A2856	BE_87 	Block4	Stim04	CSSE	1	CS	3222	Sp	CS	supsw
A2857	BE_87 	Block4	Stim06	CSSE	1	CS	4289	Sp	CS	supsw
A2858	BE_87 	Block4	Stim24	CSSE	0	ML	3448	Sp	CS	supsw
A2859	BE_87 	Block4	Stim36	CSSE	0	ML	2594	Sp	CS	supsw
A2860	BE_87 	Block4	Stim05	CSSE	0	ML	585	Sp	CS	supsw
A291	BE_07	Block4	Stim18	CSSE	1	CS	793	Sp	CS	supsw
A292	BE_07	Block4	Stim24	CSSE	1	CS	951	Sp	CS	supsw
A293	BE_07	Block4	Stim36	CSSE	1	CS	254	Sp	CS	supsw
A294	BE_07	Block4	Stim13	CSSE	0	ML	1310	Sp	CS	supsw
A295	BE_07	Block4	Stim22	CSSE	0	ML	747	Sp	CS	supsw
A296	BE_07	Block4	Stim23	CSSE	0	ML	1306	Sp	CS	supsw
A297	BE_07	Block4	Stim30	CSSE	0	ML	1064	Sp	CS	supsw
A298	BE_07	Block4	Stim04	CSSE	0	ML	1338	Sp	CS	supsw
A299	BE_07	Block4	Stim05	CSSE	0	ML	480	Sp	CS	supsw
A300	BE_07	Block4	Stim06	CSSE	0	ML	1258	Sp	CS	supsw
A331	BE_09	Block1	Stim13	CSSE	1	CS	9373	Sp	CS	supsw
A332	BE_09	Block1	Stim23	CSSE	1	CS	4463	Sp	CS	supsw
A333	BE_09	Block1	Stim36	CSSE	1	CS	2443	Sp	CS	supsw
A334	BE_09	Block1	Stim04	CSSE	1	CS	5247	Sp	CS	supsw
A335	BE_09	Block1	Stim18	CSSE	0	ML	1535	Sp	CS	supsw
A336	BE_09	Block1	Stim22	CSSE	0	ML	1154	Sp	CS	supsw
A337	BE_09	Block1	Stim24	CSSE	0	ML	1907	Sp	CS	supsw
A338	BE_09	Block1	Stim30	CSSE	0	ML	2797	Sp	CS	supsw
A339	BE_09	Block1	Stim05	CSSE	0	ML	3336	Sp	CS	supsw
A340	BE_09	Block1	Stim06	CSSE	0	ML	3538	Sp	CS	supsw
A371	BE_09	Block2	Stim24	CSSE	1	CS	4018	Sp	CS	supsw
A372	BE_09	Block2	Stim36	CSSE	1	CS	2986	Sp	CS	supsw
A373	BE_09	Block2	Stim13	CSSE	0	ML	3332	Sp	CS	supsw
A374	BE_09	Block2	Stim18	CSSE	0	ML	1474	Sp	CS	supsw
A375	BE_09	Block2	Stim22	CSSE	0	ML	2572	Sp	CS	supsw
A376	BE_09	Block2	Stim23	CSSE	0	ML	2876	Sp	CS	supsw
A377	BE_09	Block2	Stim30	CSSE	0	ML	3034	Sp	CS	supsw
A378	BE_09	Block2	Stim04	CSSE	0	ML	2671	Sp	CS	supsw
A379	BE_09	Block2	Stim05	CSSE	0	ML	1304	Sp	CS	supsw
A380	BE_09	Block2	Stim06	CSSE	0	ML	2800	Sp	CS	supsw
A411	BE_09	Block3	Stim22	CSSE	1	CS	2036	Sp	CS	supsw
A412	BE_09	Block3	Stim23	CSSE	1	CS	726	Sp	CS	supsw
A413	BE_09	Block3	Stim24	CSSE	1	CS	1950	Sp	CS	supsw
A414	BE_09	Block3	Stim36	CSSE	1	CS	838	Sp	CS	supsw
A415	BE_09	Block3	Stim04	CSSE	1	CS	949	Sp	CS	supsw
A416	BE_09	Block3	Stim13	CSSE	0	ML	2082	Sp	CS	supsw
A417	BE_09	Block3	Stim18	CSSE	0	ML	956	Sp	CS	supsw
A418	BE_09	Block3	Stim30	CSSE	0	ML	2091	Sp	CS	supsw
A419	BE_09	Block3	Stim05	CSSE	0	ML	1586	Sp	CS	supsw
A420	BE_09	Block3	Stim06	CSSE	0	ML	1419	Sp	CS	supsw
A451	BE_09	Block4	Stim22	CSSE	1	CS	1852	Sp	CS	supsw
A452	BE_09	Block4	Stim24	CSSE	1	CS	2573	Sp	CS	supsw
A453	BE_09	Block4	Stim13	CSSE	0	ML	1840	Sp	CS	supsw
A454	BE_09	Block4	Stim18	CSSE	0	ML	820	Sp	CS	supsw
A455	BE_09	Block4	Stim23	CSSE	0	ML	602	Sp	CS	supsw
A456	BE_09	Block4	Stim30	CSSE	0	ML	1986	Sp	CS	supsw
A457	BE_09	Block4	Stim36	CSSE	0	ML	1196	Sp	CS	supsw
A458	BE_09	Block4	Stim04	CSSE	0	ML	2499	Sp	CS	supsw
A459	BE_09	Block4	Stim05	CSSE	0	ML	879	Sp	CS	supsw
A460	BE_09	Block4	Stim06	CSSE	0	ML	1293	Sp	CS	supsw
A491	BE_19	Block1	Stim13	CSSE	1	CS	2540	Sp	CS	supsw
A492	BE_19	Block1	Stim18	CSSE	1	CS	2218	Sp	CS	supsw
A493	BE_19	Block1	Stim22	CSSE	1	CS	4706	Sp	CS	supsw
A494	BE_19	Block1	Stim23	CSSE	1	CS	5735	Sp	CS	supsw
A495	BE_19	Block1	Stim04	CSSE	1	CS	1723	Sp	CS	supsw
A496	BE_19	Block1	Stim05	CSSE	1	CS	1565	Sp	CS	supsw
A497	BE_19	Block1	Stim06	CSSE	1	CS	2340	Sp	CS	supsw
A498	BE_19	Block1	Stim24	CSSE	0	ML	4160	Sp	CS	supsw
A499	BE_19	Block1	Stim30	CSSE	0	ML	4332	Sp	CS	supsw
A500	BE_19	Block1	Stim36	CSSE	0	ML	2071	Sp	CS	supsw
A51	BE_06	Block2	Stim18	CSSE	1	CS	434	Sp	CS	supsw
A52	BE_06	Block2	Stim23	CSSE	1	CS	3257	Sp	CS	supsw
A53	BE_06	Block2	Stim24	CSSE	1	CS	840	Sp	CS	supsw
A531	BE_19	Block2	Stim13	CSSE	1	CS	2653	Sp	CS	supsw
A532	BE_19	Block2	Stim18	CSSE	1	CS	1490	Sp	CS	supsw
A533	BE_19	Block2	Stim22	CSSE	1	CS	3197	Sp	CS	supsw
A534	BE_19	Block2	Stim36	CSSE	1	CS	1985	Sp	CS	supsw
A535	BE_19	Block2	Stim04	CSSE	1	CS	7530	Sp	CS	supsw
A536	BE_19	Block2	Stim05	CSSE	1	CS	4812	Sp	CS	supsw
A537	BE_19	Block2	Stim06	CSSE	1	CS	2224	Sp	CS	supsw
A538	BE_19	Block2	Stim23	CSSE	0	ML	1831	Sp	CS	supsw
A539	BE_19	Block2	Stim24	CSSE	0	ML	3897	Sp	CS	supsw
A54	BE_06	Block2	Stim30	CSSE	1	CS	791	Sp	CS	supsw
A540	BE_19	Block2	Stim30	CSSE	0	ML	1517	Sp	CS	supsw
A55	BE_06	Block2	Stim36	CSSE	1	CS	569	Sp	CS	supsw
A56	BE_06	Block2	Stim04	CSSE	1	CS	1216	Sp	CS	supsw
A57	BE_06	Block2	Stim06	CSSE	1	CS	1874	Sp	CS	supsw
A571	BE_19	Block3	Stim22	CSSE	1	CS	3862	Sp	CS	supsw
A572	BE_19	Block3	Stim23	CSSE	1	CS	443	Sp	CS	supsw
A573	BE_19	Block3	Stim24	CSSE	1	CS	2050	Sp	CS	supsw
A574	BE_19	Block3	Stim30	CSSE	1	CS	4438	Sp	CS	supsw
A575	BE_19	Block3	Stim05	CSSE	1	CS	1351	Sp	CS	supsw
A576	BE_19	Block3	Stim13	CSSE	0	ML	14291	Sp	CS	supsw
A577	BE_19	Block3	Stim18	CSSE	0	ML	3865	Sp	CS	supsw
A578	BE_19	Block3	Stim36	CSSE	0	ML	4709	Sp	CS	supsw
A579	BE_19	Block3	Stim04	CSSE	0	ML	20198	Sp	CS	supsw
A58	BE_06	Block2	Stim13	CSSE	0	ML	1291	Sp	CS	supsw
A580	BE_19	Block3	Stim06	CSSE	0	ML	3338	Sp	CS	supsw
A59	BE_06	Block2	Stim22	CSSE	0	ML	1163	Sp	CS	supsw
A60	BE_06	Block2	Stim05	CSSE	0	ML	545	Sp	CS	supsw
A611	BE_19	Block4	Stim13	CSSE	1	CS	3868	Sp	CS	supsw
A612	BE_19	Block4	Stim18	CSSE	1	CS	863	Sp	CS	supsw
A613	BE_19	Block4	Stim22	CSSE	1	CS	2371	Sp	CS	supsw
A614	BE_19	Block4	Stim36	CSSE	1	CS	3052	Sp	CS	supsw
A615	BE_19	Block4	Stim04	CSSE	1	CS	3380	Sp	CS	supsw
A616	BE_19	Block4	Stim05	CSSE	1	CS	2096	Sp	CS	supsw
A617	BE_19	Block4	Stim06	CSSE	1	CS	2653	Sp	CS	supsw
A618	BE_19	Block4	Stim23	CSSE	0	ML	4178	Sp	CS	supsw
A619	BE_19	Block4	Stim24	CSSE	0	ML	3452	Sp	CS	supsw
A620	BE_19	Block4	Stim30	CSSE	0	ML	2223	Sp	CS	supsw
A651	BE_20	Block1	Stim13	CSSE	1	CS	5024	Sp	CS	supsw
A652	BE_20	Block1	Stim18	CSSE	1	CS	2451	Sp	CS	supsw
A653	BE_20	Block1	Stim36	CSSE	1	CS	3149	Sp	CS	supsw
A654	BE_20	Block1	Stim22	CSSE	0	ML	10925	Sp	CS	supsw
A655	BE_20	Block1	Stim23	CSSE	0	ML	7442	Sp	CS	supsw
A656	BE_20	Block1	Stim24	CSSE	0	ML	10220	Sp	CS	supsw
A657	BE_20	Block1	Stim30	CSSE	0	ML	21622	Sp	CS	supsw
A658	BE_20	Block1	Stim04	CSSE	0	ML	15484	Sp	CS	supsw
A659	BE_20	Block1	Stim05	CSSE	0	ML	3317	Sp	CS	supsw
A660	BE_20	Block1	Stim06	CSSE	0	ML	7587	Sp	CS	supsw
A691	BE_20	Block2	Stim13	CSSE	1	CS	5458	Sp	CS	supsw
A692	BE_20	Block2	Stim18	CSSE	1	CS	1582	Sp	CS	supsw
A693	BE_20	Block2	Stim36	CSSE	1	CS	6121	Sp	CS	supsw
A694	BE_20	Block2	Stim22	CSSE	0	ML	10237	Sp	CS	supsw
A695	BE_20	Block2	Stim23	CSSE	0	ML	6336	Sp	CS	supsw
A696	BE_20	Block2	Stim24	CSSE	0	ML	7203	Sp	CS	supsw
A697	BE_20	Block2	Stim30	CSSE	0	ML	4083	Sp	CS	supsw
A698	BE_20	Block2	Stim04	CSSE	0	ML	13016	Sp	CS	supsw
A699	BE_20	Block2	Stim05	CSSE	0	ML	3837	Sp	CS	supsw
A700	BE_20	Block2	Stim06	CSSE	0	ML	4016	Sp	CS	supsw
A731	BE_20	Block3	Stim13	CSSE	1	CS	1555	Sp	CS	supsw
A732	BE_20	Block3	Stim22	CSSE	1	CS	3880	Sp	CS	supsw
A733	BE_20	Block3	Stim30	CSSE	1	CS	2934	Sp	CS	supsw
A734	BE_20	Block3	Stim18	CSSE	0	ML	13106	Sp	CS	supsw
A735	BE_20	Block3	Stim23	CSSE	0	ML	2957	Sp	CS	supsw
A736	BE_20	Block3	Stim24	CSSE	0	ML	5057	Sp	CS	supsw
A737	BE_20	Block3	Stim36	CSSE	0	ML	8828	Sp	CS	supsw
A738	BE_20	Block3	Stim04	CSSE	0	ML	2881	Sp	CS	supsw
A739	BE_20	Block3	Stim05	CSSE	0	ML	8631	Sp	CS	supsw
A740	BE_20	Block3	Stim06	CSSE	0	ML	685	Sp	CS	supsw
A771	BE_20	Block4	Stim13	CSSE	1	CS	1917	Sp	CS	supsw
A772	BE_20	Block4	Stim36	CSSE	1	CS	7298	Sp	CS	supsw
A773	BE_20	Block4	Stim04	CSSE	1	CS	8975	Sp	CS	supsw
A774	BE_20	Block4	Stim18	CSSE	0	ML	3044	Sp	CS	supsw
A775	BE_20	Block4	Stim22	CSSE	0	ML	3995	Sp	CS	supsw
A776	BE_20	Block4	Stim23	CSSE	0	ML	12247	Sp	CS	supsw
A777	BE_20	Block4	Stim24	CSSE	0	ML	1212	Sp	CS	supsw
A778	BE_20	Block4	Stim30	CSSE	0	ML	5529	Sp	CS	supsw
A779	BE_20	Block4	Stim05	CSSE	0	ML	858	Sp	CS	supsw
A780	BE_20	Block4	Stim06	CSSE	0	ML	6535	Sp	CS	supsw
A811	BE_33	Block1	Stim18	CSSE	1	CS	4823	Sp	CS	supsw
A812	BE_33	Block1	Stim30	CSSE	1	CS	3608	Sp	CS	supsw
A813	BE_33	Block1	Stim04	CSSE	1	CS	2244	Sp	CS	supsw
A814	BE_33	Block1	Stim06	CSSE	1	CS	2254	Sp	CS	supsw
A815	BE_33	Block1	Stim13	CSSE	0	ML	3155	Sp	CS	supsw
A816	BE_33	Block1	Stim22	CSSE	0	ML	3289	Sp	CS	supsw
A817	BE_33	Block1	Stim23	CSSE	0	ML	2636	Sp	CS	supsw
A818	BE_33	Block1	Stim24	CSSE	0	ML	683	Sp	CS	supsw
A819	BE_33	Block1	Stim36	CSSE	0	ML	852	Sp	CS	supsw
A820	BE_33	Block1	Stim05	CSSE	0	ML	2327	Sp	CS	supsw
A851	BE_33	Block2	Stim23	CSSE	1	CS	7219	Sp	CS	supsw
A852	BE_33	Block2	Stim04	CSSE	1	CS	468	Sp	CS	supsw
A853	BE_33	Block2	Stim06	CSSE	1	CS	2098	Sp	CS	supsw
A854	BE_33	Block2	Stim13	CSSE	0	ML	2170	Sp	CS	supsw
A855	BE_33	Block2	Stim18	CSSE	0	ML	2661	Sp	CS	supsw
A856	BE_33	Block2	Stim22	CSSE	0	ML	875	Sp	CS	supsw
A857	BE_33	Block2	Stim24	CSSE	0	ML	896	Sp	CS	supsw
A858	BE_33	Block2	Stim30	CSSE	0	ML	2445	Sp	CS	supsw
A859	BE_33	Block2	Stim36	CSSE	0	ML	718	Sp	CS	supsw
A860	BE_33	Block2	Stim05	CSSE	0	ML	608	Sp	CS	supsw
A891	BE_33	Block3	Stim13	CSSE	1	CS	1719	Sp	CS	supsw
A892	BE_33	Block3	Stim24	CSSE	1	CS	2739	Sp	CS	supsw
A893	BE_33	Block3	Stim30	CSSE	1	CS	3325	Sp	CS	supsw
A894	BE_33	Block3	Stim18	CSSE	0	ML	1427	Sp	CS	supsw
A895	BE_33	Block3	Stim22	CSSE	0	ML	3610	Sp	CS	supsw
A896	BE_33	Block3	Stim23	CSSE	0	ML	5014	Sp	CS	supsw
A897	BE_33	Block3	Stim36	CSSE	0	ML	1070	Sp	CS	supsw
A898	BE_33	Block3	Stim04	CSSE	0	ML	5757	Sp	CS	supsw
A899	BE_33	Block3	Stim05	CSSE	0	ML	1375	Sp	CS	supsw
A900	BE_33	Block3	Stim06	CSSE	0	ML	715	Sp	CS	supsw
A91	BE_06	Block3	Stim18	CSSE	1	CS	354	Sp	CS	supsw
A92	BE_06	Block3	Stim23	CSSE	1	CS	845	Sp	CS	supsw
A93	BE_06	Block3	Stim30	CSSE	1	CS	818	Sp	CS	supsw
A931	BE_33	Block4	Stim23	CSSE	1	CS	3211	Sp	CS	supsw
A932	BE_33	Block4	Stim30	CSSE	1	CS	4092	Sp	CS	supsw
A933	BE_33	Block4	Stim13	CSSE	0	ML	2061	Sp	CS	supsw
A934	BE_33	Block4	Stim18	CSSE	0	ML	914	Sp	CS	supsw
A935	BE_33	Block4	Stim22	CSSE	0	ML	11036	Sp	CS	supsw
A936	BE_33	Block4	Stim24	CSSE	0	ML	2892	Sp	CS	supsw
A937	BE_33	Block4	Stim36	CSSE	0	ML	1829	Sp	CS	supsw
A938	BE_33	Block4	Stim04	CSSE	0	ML	2203	Sp	CS	supsw
A939	BE_33	Block4	Stim05	CSSE	0	ML	3142	Sp	CS	supsw
A94	BE_06	Block3	Stim06	CSSE	1	CS	281	Sp	CS	supsw
A940	BE_33	Block4	Stim06	CSSE	0	ML	1561	Sp	CS	supsw
A95	BE_06	Block3	Stim13	CSSE	0	ML	2003	Sp	CS	supsw
A96	BE_06	Block3	Stim22	CSSE	0	ML	3003	Sp	CS	supsw
A97	BE_06	Block3	Stim24	CSSE	0	ML	591	Sp	CS	supsw
A971	BE_34	Block1	Stim13	CSSE	1	CS	1441	Sp	CS	supsw
A972	BE_34	Block1	Stim22	CSSE	1	CS	1344	Sp	CS	supsw
A973	BE_34	Block1	Stim23	CSSE	1	CS	804	Sp	CS	supsw
A974	BE_34	Block1	Stim24	CSSE	1	CS	3864	Sp	CS	supsw
A975	BE_34	Block1	Stim36	CSSE	1	CS	791	Sp	CS	supsw
A976	BE_34	Block1	Stim04	CSSE	1	CS	1051	Sp	CS	supsw
A977	BE_34	Block1	Stim05	CSSE	1	CS	2978	Sp	CS	supsw
A978	BE_34	Block1	Stim06	CSSE	1	CS	1916	Sp	CS	supsw
A979	BE_34	Block1	Stim18	CSSE	0	ML	1347	Sp	CS	supsw
A98	BE_06	Block3	Stim36	CSSE	0	ML	565	Sp	CS	supsw
A980	BE_34	Block1	Stim30	CSSE	0	ML	2496	Sp	CS	supsw
A99	BE_06	Block3	Stim04	CSSE	0	ML	566	Sp	CS	supsw
A24	BE_03	Block1	Stim33	E	0	CS	3985	Eng	ML	nonsw
A27	BE_03	Block1	Stim37	E	0	CS	4511	Eng	ML	nonsw
A30	BE_03	Block1	Stim40	E	0	CS	2111	Eng	ML	nonsw
A64	BE_03	Block2	Stim33	E	0	CS	388	Eng	ML	nonsw
A104	BE_03	Block3	Stim33	E	0	CS	260	Eng	ML	nonsw
A143	BE_03	Block4	Stim16	E	0	CS	450	Eng	ML	nonsw
A144	BE_03	Block4	Stim33	E	0	CS	61	Eng	ML	nonsw
A182	BE_04	Block1	Stim15	E	0	CS	800	Eng	ML	nonsw
A345	BE_05	Block1	Stim34	E	0	CS	2232	Eng	ML	nonsw
A582	BE_08	Block3	Stim15	E	0	CS	279	Eng	ML	nonsw
A625	BE_08	Block4	Stim34	E	0	CS	673	Eng	ML	nonsw
A626	BE_08	Block4	Stim35	E	0	CS	1919	Eng	ML	nonsw
A982	BE_13	Block1	Stim15	E	0	CS	2663	Eng	ML	nonsw
A1104	BE_13	Block4	Stim33	E	0	CS	1046	Eng	ML	nonsw
A1105	BE_13	Block4	Stim34	E	0	CS	2181	Eng	ML	nonsw
A1187	BE_14	Block2	Stim37	E	0	CS	1554	Eng	ML	nonsw
A1386	BE_15	Block3	Stim35	E	0	CS	349	Eng	ML	nonsw
A1387	BE_15	Block3	Stim37	E	0	CS	362	Eng	ML	nonsw
A1421	BE_15	Block4	Stim14	E	0	CS	375	Eng	ML	nonsw
A1469	BE_16	Block1	Stim39	E	0	CS	1382	Eng	ML	nonsw
A1502	BE_16	Block2	Stim15	E	0	CS	172	Eng	ML	nonsw
A1507	BE_16	Block2	Stim37	E	0	CS	940	Eng	ML	nonsw
A1542	BE_16	Block3	Stim15	E	0	CS	405	Eng	ML	nonsw
A1546	BE_16	Block3	Stim35	E	0	CS	983	Eng	ML	nonsw
A1584	BE_16	Block4	Stim33	E	0	CS	90	Eng	ML	nonsw
A1589	BE_16	Block4	Stim39	E	0	CS	3039	Eng	ML	nonsw
A1621	BE_17	Block1	Stim14	E	0	CS	897	Eng	ML	nonsw
