Item	Subject	Block	Stimuli	Context	Correct	Response	RT	Lg_Heard	Main_Context
A2419	BE_85	Block1	Stim36	CSSE	0	ML	1247	Sp	CS
A2420	BE_85	Block1	Stim05	CSSE	0	ML	1632	Sp	CS
A2451	BE_85	Block2	Stim23	CSSE	1	CS	621	Sp	CS
A2452	BE_85	Block2	Stim13	CSSE	0	ML	678	Sp	CS
A2453	BE_85	Block2	Stim18	CSSE	0	ML	319	Sp	CS
A2454	BE_85	Block2	Stim22	CSSE	0	ML	390	Sp	CS
A2455	BE_85	Block2	Stim24	CSSE	0	ML	768	Sp	CS
A2456	BE_85	Block2	Stim30	CSSE	0	ML	1695	Sp	CS
A2457	BE_85	Block2	Stim36	CSSE	0	ML	247	Sp	CS
A2458	BE_85	Block2	Stim04	CSSE	0	ML	1702	Sp	CS
A2459	BE_85	Block2	Stim05	CSSE	0	ML	338	Sp	CS
A2460	BE_85	Block2	Stim06	CSSE	0	ML	298	Sp	CS
A2491	BE_85	Block3	Stim13	CSSE	1	CS	4597	Sp	CS
A2492	BE_85	Block3	Stim23	CSSE	1	CS	694	Sp	CS
A2493	BE_85	Block3	Stim24	CSSE	1	CS	1182	Sp	CS
A2494	BE_85	Block3	Stim04	CSSE	1	CS	2064	Sp	CS
A2495	BE_85	Block3	Stim06	CSSE	1	CS	1953	Sp	CS
A2496	BE_85	Block3	Stim18	CSSE	0	ML	623	Sp	CS
A2497	BE_85	Block3	Stim22	CSSE	0	ML	4829	Sp	CS
A2498	BE_85	Block3	Stim30	CSSE	0	ML	1287	Sp	CS
A2499	BE_85	Block3	Stim36	CSSE	0	ML	720	Sp	CS
A2500	BE_85	Block3	Stim05	CSSE	0	ML	2869	Sp	CS
A251	BE_07	Block3	Stim18	CSSE	1	CS	497	Sp	CS
A252	BE_07	Block3	Stim23	CSSE	1	CS	860	Sp	CS
A253	BE_07	Block3	Stim24	CSSE	1	CS	1202	Sp	CS
A2531	BE_85	Block4	Stim13	CSSE	1	CS	2199	Sp	CS
A2532	BE_85	Block4	Stim23	CSSE	1	CS	4577	Sp	CS
A2533	BE_85	Block4	Stim05	CSSE	1	CS	1490	Sp	CS
A2534	BE_85	Block4	Stim06	CSSE	1	CS	1528	Sp	CS
A2535	BE_85	Block4	Stim18	CSSE	0	ML	2795	Sp	CS
A2536	BE_85	Block4	Stim22	CSSE	0	ML	502	Sp	CS
A2537	BE_85	Block4	Stim24	CSSE	0	ML	2095	Sp	CS
A2538	BE_85	Block4	Stim30	CSSE	0	ML	1057	Sp	CS
A2539	BE_85	Block4	Stim36	CSSE	0	ML	734	Sp	CS
A254	BE_07	Block3	Stim36	CSSE	1	CS	274	Sp	CS
A2540	BE_85	Block4	Stim04	CSSE	0	ML	618	Sp	CS
A255	BE_07	Block3	Stim04	CSSE	1	CS	3102	Sp	CS
A256	BE_07	Block3	Stim13	CSSE	0	ML	1227	Sp	CS
A257	BE_07	Block3	Stim22	CSSE	0	ML	1302	Sp	CS
A2571	BE_86 	Block1	Stim18	CSSE	1	CS	787	Sp	CS
A2572	BE_86 	Block1	Stim24	CSSE	1	CS	1020	Sp	CS
A2573	BE_86 	Block1	Stim36	CSSE	1	CS	1394	Sp	CS
A2574	BE_86 	Block1	Stim04	CSSE	1	CS	1598	Sp	CS
A2575	BE_86 	Block1	Stim05	CSSE	1	CS	962	Sp	CS
A2576	BE_86 	Block1	Stim06	CSSE	1	CS	1406	Sp	CS
A2577	BE_86 	Block1	Stim13	CSSE	0	ML	933	Sp	CS
A2578	BE_86 	Block1	Stim22	CSSE	0	ML	2569	Sp	CS
A2579	BE_86 	Block1	Stim23	CSSE	0	ML	2741	Sp	CS
A258	BE_07	Block3	Stim30	CSSE	0	ML	998	Sp	CS
A2580	BE_86 	Block1	Stim30	CSSE	0	ML	1683	Sp	CS
A259	BE_07	Block3	Stim05	CSSE	0	ML	758	Sp	CS
A260	BE_07	Block3	Stim06	CSSE	0	ML	662	Sp	CS
A2611	BE_86 	Block2	Stim13	CSSE	1	CS	1592	Sp	CS
A2612	BE_86 	Block2	Stim23	CSSE	1	CS	1873	Sp	CS
A2613	BE_86 	Block2	Stim24	CSSE	1	CS	444	Sp	CS
A2614	BE_86 	Block2	Stim30	CSSE	1	CS	923	Sp	CS
A2615	BE_86 	Block2	Stim36	CSSE	1	CS	2841	Sp	CS
A2616	BE_86 	Block2	Stim04	CSSE	1	CS	3494	Sp	CS
A2617	BE_86 	Block2	Stim05	CSSE	1	CS	1946	Sp	CS
A2618	BE_86 	Block2	Stim06	CSSE	1	CS	4380	Sp	CS
A2619	BE_86 	Block2	Stim18	CSSE	0	ML	1826	Sp	CS
A2620	BE_86 	Block2	Stim22	CSSE	0	ML	1592	Sp	CS
A2651	BE_86 	Block3	Stim18	CSSE	1	CS	826	Sp	CS
A2652	BE_86 	Block3	Stim23	CSSE	1	CS	1140	Sp	CS
A2653	BE_86 	Block3	Stim30	CSSE	1	CS	1650	Sp	CS
A2654	BE_86 	Block3	Stim36	CSSE	1	CS	1320	Sp	CS
A2655	BE_86 	Block3	Stim04	CSSE	1	CS	716	Sp	CS
A2656	BE_86 	Block3	Stim06	CSSE	1	CS	931	Sp	CS
A2657	BE_86 	Block3	Stim13	CSSE	0	ML	1668	Sp	CS
A2658	BE_86 	Block3	Stim22	CSSE	0	ML	1021	Sp	CS
A2659	BE_86 	Block3	Stim24	CSSE	0	ML	1178	Sp	CS
A2660	BE_86 	Block3	Stim05	CSSE	0	ML	1833	Sp	CS
A2691	BE_86 	Block4	Stim22	CSSE	1	CS	1701	Sp	CS
A2692	BE_86 	Block4	Stim23	CSSE	1	CS	950	Sp	CS
A2693	BE_86 	Block4	Stim24	CSSE	1	CS	465	Sp	CS
A2694	BE_86 	Block4	Stim30	CSSE	1	CS	863	Sp	CS
A2695	BE_86 	Block4	Stim36	CSSE	1	CS	1425	Sp	CS
A2696	BE_86 	Block4	Stim13	CSSE	0	ML	2056	Sp	CS
A2697	BE_86 	Block4	Stim18	CSSE	0	ML	847	Sp	CS
A2698	BE_86 	Block4	Stim04	CSSE	0	ML	936	Sp	CS
A2699	BE_86 	Block4	Stim05	CSSE	0	ML	460	Sp	CS
A2700	BE_86 	Block4	Stim06	CSSE	0	ML	386	Sp	CS
A2731	BE_87 	Block1	Stim13	CSSE	1	CS	5708	Sp	CS
A2732	BE_87 	Block1	Stim18	CSSE	1	CS	2769	Sp	CS
A2733	BE_87 	Block1	Stim22	CSSE	1	CS	1462	Sp	CS
A2734	BE_87 	Block1	Stim30	CSSE	1	CS	12961	Sp	CS
A2735	BE_87 	Block1	Stim04	CSSE	1	CS	2689	Sp	CS
A2736	BE_87 	Block1	Stim06	CSSE	1	CS	765	Sp	CS
A2737	BE_87 	Block1	Stim23	CSSE	0	ML	1653	Sp	CS
A2738	BE_87 	Block1	Stim24	CSSE	0	ML	2588	Sp	CS
A2739	BE_87 	Block1	Stim36	CSSE	0	ML	1507	Sp	CS
A2740	BE_87 	Block1	Stim05	CSSE	0	ML	3487	Sp	CS
A2771	BE_87 	Block2	Stim18	CSSE	1	CS	5812	Sp	CS
A2772	BE_87 	Block2	Stim06	CSSE	1	CS	1738	Sp	CS
A2773	BE_87 	Block2	Stim13	CSSE	0	ML	919	Sp	CS
A2774	BE_87 	Block2	Stim22	CSSE	0	ML	1251	Sp	CS
A2775	BE_87 	Block2	Stim23	CSSE	0	ML	830	Sp	CS
A2776	BE_87 	Block2	Stim24	CSSE	0	ML	495	Sp	CS
A2777	BE_87 	Block2	Stim30	CSSE	0	ML	2352	Sp	CS
A2778	BE_87 	Block2	Stim36	CSSE	0	ML	685	Sp	CS
A2779	BE_87 	Block2	Stim04	CSSE	0	ML	3102	Sp	CS
A2780	BE_87 	Block2	Stim05	CSSE	0	ML	544	Sp	CS
A2811	BE_87 	Block3	Stim18	CSSE	1	CS	7901	Sp	CS
A2812	BE_87 	Block3	Stim22	CSSE	1	CS	2753	Sp	CS
A2813	BE_87 	Block3	Stim30	CSSE	1	CS	1589	Sp	CS
A2814	BE_87 	Block3	Stim04	CSSE	1	CS	1104	Sp	CS
A2815	BE_87 	Block3	Stim06	CSSE	1	CS	1809	Sp	CS
A2816	BE_87 	Block3	Stim13	CSSE	0	ML	2764	Sp	CS
A2817	BE_87 	Block3	Stim23	CSSE	0	ML	1903	Sp	CS
A2818	BE_87 	Block3	Stim24	CSSE	0	ML	392	Sp	CS
A2819	BE_87 	Block3	Stim36	CSSE	0	ML	1909	Sp	CS
A2820	BE_87 	Block3	Stim05	CSSE	0	ML	1990	Sp	CS
A2851	BE_87 	Block4	Stim13	CSSE	1	CS	2618	Sp	CS
A2852	BE_87 	Block4	Stim18	CSSE	1	CS	1986	Sp	CS
A2853	BE_87 	Block4	Stim22	CSSE	1	CS	2458	Sp	CS
A2854	BE_87 	Block4	Stim23	CSSE	1	CS	1659	Sp	CS
A2855	BE_87 	Block4	Stim30	CSSE	1	CS	2839	Sp	CS
A2856	BE_87 	Block4	Stim04	CSSE	1	CS	3222	Sp	CS
A2857	BE_87 	Block4	Stim06	CSSE	1	CS	4289	Sp	CS
A2858	BE_87 	Block4	Stim24	CSSE	0	ML	3448	Sp	CS
A2859	BE_87 	Block4	Stim36	CSSE	0	ML	2594	Sp	CS
A2860	BE_87 	Block4	Stim05	CSSE	0	ML	585	Sp	CS
A291	BE_07	Block4	Stim18	CSSE	1	CS	793	Sp	CS
A292	BE_07	Block4	Stim24	CSSE	1	CS	951	Sp	CS
A293	BE_07	Block4	Stim36	CSSE	1	CS	254	Sp	CS
A294	BE_07	Block4	Stim13	CSSE	0	ML	1310	Sp	CS
A295	BE_07	Block4	Stim22	CSSE	0	ML	747	Sp	CS
A296	BE_07	Block4	Stim23	CSSE	0	ML	1306	Sp	CS
A297	BE_07	Block4	Stim30	CSSE	0	ML	1064	Sp	CS
A298	BE_07	Block4	Stim04	CSSE	0	ML	1338	Sp	CS
A299	BE_07	Block4	Stim05	CSSE	0	ML	480	Sp	CS
A300	BE_07	Block4	Stim06	CSSE	0	ML	1258	Sp	CS
A331	BE_09	Block1	Stim13	CSSE	1	CS	9373	Sp	CS
A332	BE_09	Block1	Stim23	CSSE	1	CS	4463	Sp	CS
A333	BE_09	Block1	Stim36	CSSE	1	CS	2443	Sp	CS
A334	BE_09	Block1	Stim04	CSSE	1	CS	5247	Sp	CS
A335	BE_09	Block1	Stim18	CSSE	0	ML	1535	Sp	CS
A336	BE_09	Block1	Stim22	CSSE	0	ML	1154	Sp	CS
A337	BE_09	Block1	Stim24	CSSE	0	ML	1907	Sp	CS
A338	BE_09	Block1	Stim30	CSSE	0	ML	2797	Sp	CS
A339	BE_09	Block1	Stim05	CSSE	0	ML	3336	Sp	CS
A340	BE_09	Block1	Stim06	CSSE	0	ML	3538	Sp	CS
A371	BE_09	Block2	Stim24	CSSE	1	CS	4018	Sp	CS
A372	BE_09	Block2	Stim36	CSSE	1	CS	2986	Sp	CS
A373	BE_09	Block2	Stim13	CSSE	0	ML	3332	Sp	CS
A374	BE_09	Block2	Stim18	CSSE	0	ML	1474	Sp	CS
A375	BE_09	Block2	Stim22	CSSE	0	ML	2572	Sp	CS
A376	BE_09	Block2	Stim23	CSSE	0	ML	2876	Sp	CS
A377	BE_09	Block2	Stim30	CSSE	0	ML	3034	Sp	CS
A378	BE_09	Block2	Stim04	CSSE	0	ML	2671	Sp	CS
A379	BE_09	Block2	Stim05	CSSE	0	ML	1304	Sp	CS
A380	BE_09	Block2	Stim06	CSSE	0	ML	2800	Sp	CS
A411	BE_09	Block3	Stim22	CSSE	1	CS	2036	Sp	CS
A412	BE_09	Block3	Stim23	CSSE	1	CS	726	Sp	CS
A413	BE_09	Block3	Stim24	CSSE	1	CS	1950	Sp	CS
A414	BE_09	Block3	Stim36	CSSE	1	CS	838	Sp	CS
A415	BE_09	Block3	Stim04	CSSE	1	CS	949	Sp	CS
A416	BE_09	Block3	Stim13	CSSE	0	ML	2082	Sp	CS
A417	BE_09	Block3	Stim18	CSSE	0	ML	956	Sp	CS
A418	BE_09	Block3	Stim30	CSSE	0	ML	2091	Sp	CS
A419	BE_09	Block3	Stim05	CSSE	0	ML	1586	Sp	CS
A420	BE_09	Block3	Stim06	CSSE	0	ML	1419	Sp	CS
A451	BE_09	Block4	Stim22	CSSE	1	CS	1852	Sp	CS
A452	BE_09	Block4	Stim24	CSSE	1	CS	2573	Sp	CS
A453	BE_09	Block4	Stim13	CSSE	0	ML	1840	Sp	CS
A454	BE_09	Block4	Stim18	CSSE	0	ML	820	Sp	CS
A455	BE_09	Block4	Stim23	CSSE	0	ML	602	Sp	CS
A456	BE_09	Block4	Stim30	CSSE	0	ML	1986	Sp	CS
A457	BE_09	Block4	Stim36	CSSE	0	ML	1196	Sp	CS
A458	BE_09	Block4	Stim04	CSSE	0	ML	2499	Sp	CS
A459	BE_09	Block4	Stim05	CSSE	0	ML	879	Sp	CS
A460	BE_09	Block4	Stim06	CSSE	0	ML	1293	Sp	CS
A491	BE_19	Block1	Stim13	CSSE	1	CS	2540	Sp	CS
A492	BE_19	Block1	Stim18	CSSE	1	CS	2218	Sp	CS
A493	BE_19	Block1	Stim22	CSSE	1	CS	4706	Sp	CS
A494	BE_19	Block1	Stim23	CSSE	1	CS	5735	Sp	CS
A495	BE_19	Block1	Stim04	CSSE	1	CS	1723	Sp	CS
A496	BE_19	Block1	Stim05	CSSE	1	CS	1565	Sp	CS
A497	BE_19	Block1	Stim06	CSSE	1	CS	2340	Sp	CS
A498	BE_19	Block1	Stim24	CSSE	0	ML	4160	Sp	CS
A499	BE_19	Block1	Stim30	CSSE	0	ML	4332	Sp	CS
A500	BE_19	Block1	Stim36	CSSE	0	ML	2071	Sp	CS
A51	BE_06	Block2	Stim18	CSSE	1	CS	434	Sp	CS
A52	BE_06	Block2	Stim23	CSSE	1	CS	3257	Sp	CS
A53	BE_06	Block2	Stim24	CSSE	1	CS	840	Sp	CS
A531	BE_19	Block2	Stim13	CSSE	1	CS	2653	Sp	CS
A532	BE_19	Block2	Stim18	CSSE	1	CS	1490	Sp	CS
A533	BE_19	Block2	Stim22	CSSE	1	CS	3197	Sp	CS
A534	BE_19	Block2	Stim36	CSSE	1	CS	1985	Sp	CS
A535	BE_19	Block2	Stim04	CSSE	1	CS	7530	Sp	CS
A536	BE_19	Block2	Stim05	CSSE	1	CS	4812	Sp	CS
A537	BE_19	Block2	Stim06	CSSE	1	CS	2224	Sp	CS
A538	BE_19	Block2	Stim23	CSSE	0	ML	1831	Sp	CS
A539	BE_19	Block2	Stim24	CSSE	0	ML	3897	Sp	CS
A54	BE_06	Block2	Stim30	CSSE	1	CS	791	Sp	CS
A540	BE_19	Block2	Stim30	CSSE	0	ML	1517	Sp	CS
A55	BE_06	Block2	Stim36	CSSE	1	CS	569	Sp	CS
A56	BE_06	Block2	Stim04	CSSE	1	CS	1216	Sp	CS
A57	BE_06	Block2	Stim06	CSSE	1	CS	1874	Sp	CS
A571	BE_19	Block3	Stim22	CSSE	1	CS	3862	Sp	CS
A572	BE_19	Block3	Stim23	CSSE	1	CS	443	Sp	CS
A573	BE_19	Block3	Stim24	CSSE	1	CS	2050	Sp	CS
A574	BE_19	Block3	Stim30	CSSE	1	CS	4438	Sp	CS
A575	BE_19	Block3	Stim05	CSSE	1	CS	1351	Sp	CS
A576	BE_19	Block3	Stim13	CSSE	0	ML	14291	Sp	CS
A577	BE_19	Block3	Stim18	CSSE	0	ML	3865	Sp	CS
A578	BE_19	Block3	Stim36	CSSE	0	ML	4709	Sp	CS
A579	BE_19	Block3	Stim04	CSSE	0	ML	20198	Sp	CS
A58	BE_06	Block2	Stim13	CSSE	0	ML	1291	Sp	CS
A580	BE_19	Block3	Stim06	CSSE	0	ML	3338	Sp	CS
A59	BE_06	Block2	Stim22	CSSE	0	ML	1163	Sp	CS
A60	BE_06	Block2	Stim05	CSSE	0	ML	545	Sp	CS
A611	BE_19	Block4	Stim13	CSSE	1	CS	3868	Sp	CS
A612	BE_19	Block4	Stim18	CSSE	1	CS	863	Sp	CS
A613	BE_19	Block4	Stim22	CSSE	1	CS	2371	Sp	CS
A614	BE_19	Block4	Stim36	CSSE	1	CS	3052	Sp	CS
A615	BE_19	Block4	Stim04	CSSE	1	CS	3380	Sp	CS
A616	BE_19	Block4	Stim05	CSSE	1	CS	2096	Sp	CS
A617	BE_19	Block4	Stim06	CSSE	1	CS	2653	Sp	CS
A618	BE_19	Block4	Stim23	CSSE	0	ML	4178	Sp	CS
A619	BE_19	Block4	Stim24	CSSE	0	ML	3452	Sp	CS
A620	BE_19	Block4	Stim30	CSSE	0	ML	2223	Sp	CS
A651	BE_20	Block1	Stim13	CSSE	1	CS	5024	Sp	CS
A652	BE_20	Block1	Stim18	CSSE	1	CS	2451	Sp	CS
A653	BE_20	Block1	Stim36	CSSE	1	CS	3149	Sp	CS
A654	BE_20	Block1	Stim22	CSSE	0	ML	10925	Sp	CS
A655	BE_20	Block1	Stim23	CSSE	0	ML	7442	Sp	CS
A656	BE_20	Block1	Stim24	CSSE	0	ML	10220	Sp	CS
A657	BE_20	Block1	Stim30	CSSE	0	ML	21622	Sp	CS
A658	BE_20	Block1	Stim04	CSSE	0	ML	15484	Sp	CS
A659	BE_20	Block1	Stim05	CSSE	0	ML	3317	Sp	CS
A660	BE_20	Block1	Stim06	CSSE	0	ML	7587	Sp	CS
A691	BE_20	Block2	Stim13	CSSE	1	CS	5458	Sp	CS
A692	BE_20	Block2	Stim18	CSSE	1	CS	1582	Sp	CS
A693	BE_20	Block2	Stim36	CSSE	1	CS	6121	Sp	CS
A694	BE_20	Block2	Stim22	CSSE	0	ML	10237	Sp	CS
A695	BE_20	Block2	Stim23	CSSE	0	ML	6336	Sp	CS
A696	BE_20	Block2	Stim24	CSSE	0	ML	7203	Sp	CS
A697	BE_20	Block2	Stim30	CSSE	0	ML	4083	Sp	CS
A698	BE_20	Block2	Stim04	CSSE	0	ML	13016	Sp	CS
A699	BE_20	Block2	Stim05	CSSE	0	ML	3837	Sp	CS
A700	BE_20	Block2	Stim06	CSSE	0	ML	4016	Sp	CS
A731	BE_20	Block3	Stim13	CSSE	1	CS	1555	Sp	CS
A732	BE_20	Block3	Stim22	CSSE	1	CS	3880	Sp	CS
A733	BE_20	Block3	Stim30	CSSE	1	CS	2934	Sp	CS
A734	BE_20	Block3	Stim18	CSSE	0	ML	13106	Sp	CS
A735	BE_20	Block3	Stim23	CSSE	0	ML	2957	Sp	CS
A736	BE_20	Block3	Stim24	CSSE	0	ML	5057	Sp	CS
A737	BE_20	Block3	Stim36	CSSE	0	ML	8828	Sp	CS
A738	BE_20	Block3	Stim04	CSSE	0	ML	2881	Sp	CS
A739	BE_20	Block3	Stim05	CSSE	0	ML	8631	Sp	CS
A740	BE_20	Block3	Stim06	CSSE	0	ML	685	Sp	CS
A771	BE_20	Block4	Stim13	CSSE	1	CS	1917	Sp	CS
A772	BE_20	Block4	Stim36	CSSE	1	CS	7298	Sp	CS
A773	BE_20	Block4	Stim04	CSSE	1	CS	8975	Sp	CS
A774	BE_20	Block4	Stim18	CSSE	0	ML	3044	Sp	CS
A775	BE_20	Block4	Stim22	CSSE	0	ML	3995	Sp	CS
A776	BE_20	Block4	Stim23	CSSE	0	ML	12247	Sp	CS
A777	BE_20	Block4	Stim24	CSSE	0	ML	1212	Sp	CS
A778	BE_20	Block4	Stim30	CSSE	0	ML	5529	Sp	CS
A779	BE_20	Block4	Stim05	CSSE	0	ML	858	Sp	CS
A780	BE_20	Block4	Stim06	CSSE	0	ML	6535	Sp	CS
A811	BE_33	Block1	Stim18	CSSE	1	CS	4823	Sp	CS
A812	BE_33	Block1	Stim30	CSSE	1	CS	3608	Sp	CS
A813	BE_33	Block1	Stim04	CSSE	1	CS	2244	Sp	CS
A814	BE_33	Block1	Stim06	CSSE	1	CS	2254	Sp	CS
A815	BE_33	Block1	Stim13	CSSE	0	ML	3155	Sp	CS
A816	BE_33	Block1	Stim22	CSSE	0	ML	3289	Sp	CS
A817	BE_33	Block1	Stim23	CSSE	0	ML	2636	Sp	CS
A818	BE_33	Block1	Stim24	CSSE	0	ML	683	Sp	CS
A819	BE_33	Block1	Stim36	CSSE	0	ML	852	Sp	CS
A820	BE_33	Block1	Stim05	CSSE	0	ML	2327	Sp	CS
A851	BE_33	Block2	Stim23	CSSE	1	CS	7219	Sp	CS
A852	BE_33	Block2	Stim04	CSSE	1	CS	468	Sp	CS
A853	BE_33	Block2	Stim06	CSSE	1	CS	2098	Sp	CS
A854	BE_33	Block2	Stim13	CSSE	0	ML	2170	Sp	CS
A855	BE_33	Block2	Stim18	CSSE	0	ML	2661	Sp	CS
A856	BE_33	Block2	Stim22	CSSE	0	ML	875	Sp	CS
A857	BE_33	Block2	Stim24	CSSE	0	ML	896	Sp	CS
A858	BE_33	Block2	Stim30	CSSE	0	ML	2445	Sp	CS
A859	BE_33	Block2	Stim36	CSSE	0	ML	718	Sp	CS
A860	BE_33	Block2	Stim05	CSSE	0	ML	608	Sp	CS
A891	BE_33	Block3	Stim13	CSSE	1	CS	1719	Sp	CS
A892	BE_33	Block3	Stim24	CSSE	1	CS	2739	Sp	CS
A893	BE_33	Block3	Stim30	CSSE	1	CS	3325	Sp	CS
A894	BE_33	Block3	Stim18	CSSE	0	ML	1427	Sp	CS
A895	BE_33	Block3	Stim22	CSSE	0	ML	3610	Sp	CS
A896	BE_33	Block3	Stim23	CSSE	0	ML	5014	Sp	CS
A897	BE_33	Block3	Stim36	CSSE	0	ML	1070	Sp	CS
A898	BE_33	Block3	Stim04	CSSE	0	ML	5757	Sp	CS
A899	BE_33	Block3	Stim05	CSSE	0	ML	1375	Sp	CS
A900	BE_33	Block3	Stim06	CSSE	0	ML	715	Sp	CS
A91	BE_06	Block3	Stim18	CSSE	1	CS	354	Sp	CS
A92	BE_06	Block3	Stim23	CSSE	1	CS	845	Sp	CS
A93	BE_06	Block3	Stim30	CSSE	1	CS	818	Sp	CS
A931	BE_33	Block4	Stim23	CSSE	1	CS	3211	Sp	CS
A932	BE_33	Block4	Stim30	CSSE	1	CS	4092	Sp	CS
A933	BE_33	Block4	Stim13	CSSE	0	ML	2061	Sp	CS
A934	BE_33	Block4	Stim18	CSSE	0	ML	914	Sp	CS
A935	BE_33	Block4	Stim22	CSSE	0	ML	11036	Sp	CS
A936	BE_33	Block4	Stim24	CSSE	0	ML	2892	Sp	CS
A937	BE_33	Block4	Stim36	CSSE	0	ML	1829	Sp	CS
A938	BE_33	Block4	Stim04	CSSE	0	ML	2203	Sp	CS
A939	BE_33	Block4	Stim05	CSSE	0	ML	3142	Sp	CS
A94	BE_06	Block3	Stim06	CSSE	1	CS	281	Sp	CS
A940	BE_33	Block4	Stim06	CSSE	0	ML	1561	Sp	CS
A95	BE_06	Block3	Stim13	CSSE	0	ML	2003	Sp	CS
A96	BE_06	Block3	Stim22	CSSE	0	ML	3003	Sp	CS
A97	BE_06	Block3	Stim24	CSSE	0	ML	591	Sp	CS
A971	BE_34	Block1	Stim13	CSSE	1	CS	1441	Sp	CS
A972	BE_34	Block1	Stim22	CSSE	1	CS	1344	Sp	CS
A973	BE_34	Block1	Stim23	CSSE	1	CS	804	Sp	CS
A974	BE_34	Block1	Stim24	CSSE	1	CS	3864	Sp	CS
A975	BE_34	Block1	Stim36	CSSE	1	CS	791	Sp	CS
A976	BE_34	Block1	Stim04	CSSE	1	CS	1051	Sp	CS
A977	BE_34	Block1	Stim05	CSSE	1	CS	2978	Sp	CS
A978	BE_34	Block1	Stim06	CSSE	1	CS	1916	Sp	CS
A979	BE_34	Block1	Stim18	CSSE	0	ML	1347	Sp	CS
A98	BE_06	Block3	Stim36	CSSE	0	ML	565	Sp	CS
A980	BE_34	Block1	Stim30	CSSE	0	ML	2496	Sp	CS
A99	BE_06	Block3	Stim04	CSSE	0	ML	566	Sp	CS
A101	BE_06	Block3	Stim14	E	0	CS	335	Eng	ML
A102	BE_06	Block3	Stim16	E	0	CS	1129	Eng	ML
A1021	BE_34	Block2	Stim14	E	0	CS	669	Eng	ML
A1022	BE_34	Block2	Stim15	E	0	CS	7045	Eng	ML
A1023	BE_34	Block2	Stim33	E	0	CS	901	Eng	ML
A1024	BE_34	Block2	Stim34	E	0	CS	11455	Eng	ML
A1025	BE_34	Block2	Stim35	E	0	CS	3595	Eng	ML
A1026	BE_34	Block2	Stim37	E	0	CS	2664	Eng	ML
A1027	BE_34	Block2	Stim38	E	0	CS	812	Eng	ML
A1028	BE_34	Block2	Stim39	E	0	CS	1157	Eng	ML
A1029	BE_34	Block2	Stim40	E	0	CS	12629	Eng	ML
A103	BE_06	Block3	Stim38	E	0	CS	551	Eng	ML
A1030	BE_34	Block2	Stim16	E	1	ML	3086	Eng	ML
A104	BE_06	Block3	Stim15	E	1	ML	1476	Eng	ML
A105	BE_06	Block3	Stim33	E	1	ML	1234	Eng	ML
A106	BE_06	Block3	Stim34	E	1	ML	1356	Eng	ML
A1061	BE_34	Block3	Stim16	E	0	CS	7431	Eng	ML
A1062	BE_34	Block3	Stim35	E	0	CS	4025	Eng	ML
A1063	BE_34	Block3	Stim40	E	0	CS	587	Eng	ML
A1064	BE_34	Block3	Stim14	E	1	ML	1885	Eng	ML
A1065	BE_34	Block3	Stim15	E	1	ML	6648	Eng	ML
A1066	BE_34	Block3	Stim33	E	1	ML	860	Eng	ML
A1067	BE_34	Block3	Stim34	E	1	ML	768	Eng	ML
A1068	BE_34	Block3	Stim37	E	1	ML	1737	Eng	ML
A1069	BE_34	Block3	Stim38	E	1	ML	3728	Eng	ML
A107	BE_06	Block3	Stim35	E	1	ML	2169	Eng	ML
A1070	BE_34	Block3	Stim39	E	1	ML	800	Eng	ML
A108	BE_06	Block3	Stim37	E	1	ML	623	Eng	ML
A109	BE_06	Block3	Stim39	E	1	ML	661	Eng	ML
A110	BE_06	Block3	Stim40	E	1	ML	3470	Eng	ML
A1101	BE_34	Block4	Stim33	E	0	CS	1178	Eng	ML
A1102	BE_34	Block4	Stim34	E	0	CS	1410	Eng	ML
A1103	BE_34	Block4	Stim14	E	1	ML	758	Eng	ML
A1104	BE_34	Block4	Stim15	E	1	ML	635	Eng	ML
A1105	BE_34	Block4	Stim16	E	1	ML	1959	Eng	ML
A1106	BE_34	Block4	Stim35	E	1	ML	1636	Eng	ML
A1107	BE_34	Block4	Stim37	E	1	ML	1165	Eng	ML
A1108	BE_34	Block4	Stim38	E	1	ML	1759	Eng	ML
A1109	BE_34	Block4	Stim39	E	1	ML	1373	Eng	ML
A1110	BE_34	Block4	Stim40	E	1	ML	869	Eng	ML
A1141	BE_42	Block1	Stim33	E	0	CS	484	Eng	ML
A1142	BE_42	Block1	Stim37	E	0	CS	4725	Eng	ML
A1143	BE_42	Block1	Stim40	E	0	CS	1147	Eng	ML
A1144	BE_42	Block1	Stim14	E	1	ML	1404	Eng	ML
A1145	BE_42	Block1	Stim15	E	1	ML	674	Eng	ML
A1146	BE_42	Block1	Stim16	E	1	ML	2302	Eng	ML
A1147	BE_42	Block1	Stim34	E	1	ML	1146	Eng	ML
A1148	BE_42	Block1	Stim35	E	1	ML	762	Eng	ML
A1149	BE_42	Block1	Stim38	E	1	ML	1889	Eng	ML
A1150	BE_42	Block1	Stim39	E	1	ML	954	Eng	ML
A1181	BE_42	Block2	Stim15	E	0	CS	4326	Eng	ML
A1182	BE_42	Block2	Stim33	E	0	CS	463	Eng	ML
A1183	BE_42	Block2	Stim37	E	0	CS	4067	Eng	ML
A1184	BE_42	Block2	Stim39	E	0	CS	1827	Eng	ML
A1185	BE_42	Block2	Stim40	E	0	CS	2085	Eng	ML
A1186	BE_42	Block2	Stim14	E	1	ML	2080	Eng	ML
A1187	BE_42	Block2	Stim16	E	1	ML	659	Eng	ML
