Item	Subject	Block	Stimuli	Context	Response	Key	Correct	Error	RT	Lg_Heard	Main_Context
A4818	BE_46	Block1	Stim04	CSSE	English	m	English	CS	1447	Sp	CS
A4851	BE_46	Block2	Stim13	CSSE	English	m	English	CS	2598	Sp	CS
A4891	BE_46	Block3	Stim13	CSSE	English	m	English	CS	1496	Sp	CS
A4898	BE_46	Block3	Stim04	CSSE	English	m	English	CS	3385	Sp	CS
A4899	BE_46	Block3	Stim05	CSSE	English	m	English	CS	838	Sp	CS
A4937	BE_46	Block4	Stim36	CSSE	English	m	English	CS	307	Sp	CS
A4938	BE_46	Block4	Stim04	CSSE	English	m	English	CS	711	Sp	CS
A4971	BE_48	Block1	Stim13	CSSE	English	m	English	CS	2370	Sp	CS
A4972	BE_48	Block1	Stim18	CSSE	English	m	English	CS	4219	Sp	CS
A4974	BE_48	Block1	Stim23	CSSE	English	m	English	CS	1236	Sp	CS
A4980	BE_48	Block1	Stim06	CSSE	English	m	English	CS	3044	Sp	CS
A5053	BE_48	Block3	Stim22	CSSE	English	m	English	CS	807	Sp	CS
A5056	BE_48	Block3	Stim30	CSSE	English	m	English	CS	2102	Sp	CS
A5096	BE_48	Block4	Stim30	CSSE	English	m	English	CS	1285	Sp	CS
A5131	BE_49	Block1	Stim13	CSSE	English	m	English	CS	1842	Sp	CS
A5135	BE_49	Block1	Stim24	CSSE	English	m	English	CS	1984	Sp	CS
A5173	BE_49	Block2	Stim22	CSSE	English	m	English	CS	390	Sp	CS
A5174	BE_49	Block2	Stim23	CSSE	English	m	English	CS	1467	Sp	CS
A5175	BE_49	Block2	Stim24	CSSE	English	m	English	CS	2019	Sp	CS
A5177	BE_49	Block2	Stim36	CSSE	English	m	English	CS	3491	Sp	CS
A5212	BE_49	Block3	Stim18	CSSE	English	m	English	CS	2931	Sp	CS
A5213	BE_49	Block3	Stim22	CSSE	English	m	English	CS	1366	Sp	CS
A5215	BE_49	Block3	Stim24	CSSE	English	m	English	CS	1753	Sp	CS
A5253	BE_49	Block4	Stim22	CSSE	English	m	English	CS	239	Sp	CS
A5254	BE_49	Block4	Stim23	CSSE	English	m	English	CS	2556	Sp	CS
A5257	BE_49	Block4	Stim36	CSSE	English	m	English	CS	1773	Sp	CS
A5291	BE_52	Block1	Stim13	CSSE	English	m	English	CS	1426	Sp	CS
A5292	BE_52	Block1	Stim18	CSSE	English	m	English	CS	2203	Sp	CS
A5293	BE_52	Block1	Stim22	CSSE	English	m	English	CS	2022	Sp	CS
A5294	BE_52	Block1	Stim23	CSSE	English	m	English	CS	2064	Sp	CS
A5298	BE_52	Block1	Stim04	CSSE	English	m	English	CS	579	Sp	CS
A5299	BE_52	Block1	Stim05	CSSE	English	m	English	CS	1399	Sp	CS
A5300	BE_52	Block1	Stim06	CSSE	English	m	English	CS	2587	Sp	CS
A5331	BE_52	Block2	Stim13	CSSE	English	m	English	CS	599	Sp	CS
A5332	BE_52	Block2	Stim18	CSSE	English	m	English	CS	2724	Sp	CS
A5371	BE_52	Block3	Stim13	CSSE	English	m	English	CS	395	Sp	CS
A5372	BE_52	Block3	Stim18	CSSE	English	m	English	CS	811	Sp	CS
A5411	BE_52	Block4	Stim13	CSSE	English	m	English	CS	1243	Sp	CS
A5412	BE_52	Block4	Stim18	CSSE	English	m	English	CS	547	Sp	CS
A5453	BE_54	Block1	Stim22	CSSE	English	m	English	CS	396	Sp	CS
A5497	BE_54	Block2	Stim36	CSSE	English	m	English	CS	459	Sp	CS
A5612	BE_55	Block1	Stim18	CSSE	English	m	English	CS	615	Sp	CS
A5615	BE_55	Block1	Stim24	CSSE	English	m	English	CS	1318	Sp	CS
A5617	BE_55	Block1	Stim36	CSSE	English	m	English	CS	1073	Sp	CS
A5651	BE_55	Block2	Stim13	CSSE	English	m	English	CS	1680	Sp	CS
A5691	BE_55	Block3	Stim13	CSSE	English	m	English	CS	2361	Sp	CS
A5695	BE_55	Block3	Stim24	CSSE	English	m	English	CS	873	Sp	CS
A5735	BE_55	Block4	Stim24	CSSE	English	m	English	CS	1082	Sp	CS
A5854	BE_56	Block3	Stim23	CSSE	English	m	English	CS	1156	Sp	CS
A5856	BE_56	Block3	Stim30	CSSE	English	m	English	CS	995	Sp	CS
A5893	BE_56	Block4	Stim22	CSSE	English	m	English	CS	1630	Sp	CS
A5900	BE_56	Block4	Stim06	CSSE	English	m	English	CS	367	Sp	CS
A5932	BE_57	Block1	Stim18	CSSE	English	m	English	CS	2419	Sp	CS
A5972	BE_57	Block2	Stim18	CSSE	English	m	English	CS	1526	Sp	CS
A6012	BE_57	Block3	Stim18	CSSE	English	m	English	CS	1337	Sp	CS
A6093	BE_58	Block1	Stim22	CSSE	English	m	English	CS	2663	Sp	CS
A6096	BE_58	Block1	Stim30	CSSE	English	m	English	CS	3368	Sp	CS
A6098	BE_58	Block1	Stim04	CSSE	English	m	English	CS	3458	Sp	CS
A6132	BE_58	Block2	Stim18	CSSE	English	m	English	CS	1407	Sp	CS
A6136	BE_58	Block2	Stim30	CSSE	English	m	English	CS	3408	Sp	CS
A6176	BE_58	Block3	Stim30	CSSE	English	m	English	CS	2353	Sp	CS
A6212	BE_58	Block4	Stim18	CSSE	English	m	English	CS	2174	Sp	CS
A6216	BE_58	Block4	Stim30	CSSE	English	m	English	CS	3570	Sp	CS
A6217	BE_58	Block4	Stim36	CSSE	English	m	English	CS	1091	Sp	CS
A6218	BE_58	Block4	Stim04	CSSE	English	m	English	CS	3433	Sp	CS
A6251	BE_60	Block1	Stim13	CSSE	English	m	English	CS	4001	Sp	CS
A6258	BE_60	Block1	Stim04	CSSE	English	m	English	CS	3843	Sp	CS
A6331	BE_60	Block3	Stim13	CSSE	English	m	English	CS	4483	Sp	CS
A6374	BE_60	Block4	Stim23	CSSE	English	m	English	CS	1847	Sp	CS
A6412	BE_64	Block1	Stim18	CSSE	English	m	English	CS	1701	Sp	CS
A6454	BE_64	Block2	Stim23	CSSE	English	m	English	CS	270	Sp	CS
A6456	BE_64	Block2	Stim30	CSSE	English	m	English	CS	2554	Sp	CS
A6532	BE_64	Block4	Stim18	CSSE	English	m	English	CS	369	Sp	CS
A6572	BE_65	Block1	Stim18	CSSE	English	m	English	CS	1104	Sp	CS
A6577	BE_65	Block1	Stim36	CSSE	English	m	English	CS	3795	Sp	CS
A6611	BE_65	Block2	Stim13	CSSE	English	m	English	CS	974	Sp	CS
A6613	BE_65	Block2	Stim22	CSSE	English	m	English	CS	2502	Sp	CS
A6618	BE_65	Block2	Stim04	CSSE	English	m	English	CS	391	Sp	CS
A6620	BE_65	Block2	Stim06	CSSE	English	m	English	CS	1786	Sp	CS
A6651	BE_65	Block3	Stim13	CSSE	English	m	English	CS	3008	Sp	CS
A6652	BE_65	Block3	Stim18	CSSE	English	m	English	CS	2025	Sp	CS
A6657	BE_65	Block3	Stim36	CSSE	English	m	English	CS	2499	Sp	CS
A6691	BE_65	Block4	Stim13	CSSE	English	m	English	CS	3932	Sp	CS
A6692	BE_65	Block4	Stim18	CSSE	English	m	English	CS	710	Sp	CS
A6693	BE_65	Block4	Stim22	CSSE	English	m	English	CS	2256	Sp	CS
A6694	BE_65	Block4	Stim23	CSSE	English	m	English	CS	565	Sp	CS
A6698	BE_65	Block4	Stim04	CSSE	English	m	English	CS	1103	Sp	CS
A6699	BE_65	Block4	Stim05	CSSE	English	m	English	CS	2870	Sp	CS
A6700	BE_65	Block4	Stim06	CSSE	English	m	English	CS	841	Sp	CS
A6851	BE_66	Block4	Stim13	CSSE	English	m	English	CS	4092	Sp	CS
A6857	BE_66	Block4	Stim36	CSSE	English	m	English	CS	722	Sp	CS
A6892	BE_67	Block1	Stim18	CSSE	English	m	English	CS	2095	Sp	CS
A7136	BE_69	Block3	Stim30	CSSE	English	m	English	CS	1741	Sp	CS
A7140	BE_69	Block3	Stim06	CSSE	English	m	English	CS	626	Sp	CS
A7214	BE_70	Block1	Stim23	CSSE	English	m	English	CS	500	Sp	CS
A7291	BE_70	Block3	Stim13	CSSE	English	m	English	CS	672	Sp	CS
A7335	BE_70	Block4	Stim24	CSSE	English	m	English	CS	2027	Sp	CS
A7371	BE_71	Block1	Stim13	CSSE	English	z	English	CS	1436	Sp	CS
A7453	BE_71	Block3	Stim22	CSSE	English	z	English	CS	860	Sp	CS
A7572	BE_72	Block2	Stim18	CSSE	English	m	English	CS	1946	Sp	CS
A7652	BE_72	Block4	Stim18	CSSE	English	m	English	CS	2384	Sp	CS
A7658	BE_72	Block4	Stim04	CSSE	English	m	English	CS	805	Sp	CS
A7691	BE_74	Block1	Stim13	CSSE	English	m	English	CS	4203	Sp	CS
A7692	BE_74	Block1	Stim18	CSSE	English	m	English	CS	1819	Sp	CS
A7695	BE_74	Block1	Stim24	CSSE	English	m	English	CS	3011	Sp	CS
A7854	BE_75	Block1	Stim23	CSSE	English	m	English	CS	2769	Sp	CS
A7856	BE_75	Block1	Stim30	CSSE	English	m	English	CS	591	Sp	CS
A7894	BE_75	Block2	Stim23	CSSE	English	m	English	CS	1439	Sp	CS
A7935	BE_75	Block3	Stim24	CSSE	English	m	English	CS	860	Sp	CS
A7940	BE_75	Block3	Stim06	CSSE	English	m	English	CS	1268	Sp	CS
A7971	BE_75	Block4	Stim13	CSSE	English	m	English	CS	3215	Sp	CS
A7979	BE_75	Block4	Stim05	CSSE	English	m	English	CS	1681	Sp	CS
A8053	BE_76	Block2	Stim22	CSSE	English	m	English	CS	2135	Sp	CS
A8098	BE_76	Block3	Stim04	CSSE	English	m	English	CS	875	Sp	CS
A8137	BE_76	Block4	Stim36	CSSE	English	m	English	CS	2141	Sp	CS
A8293	BE_77	Block4	Stim22	CSSE	English	m	English	CS	412	Sp	CS
A8332	BE_80	Block1	Stim18	CSSE	English	m	English	CS	2692	Sp	CS
A8492	BE_82	Block1	Stim18	CSSE	English	m	English	CS	2060	Sp	CS
A8495	BE_82	Block1	Stim24	CSSE	English	m	English	CS	8446	Sp	CS
A8496	BE_82	Block1	Stim30	CSSE	English	m	English	CS	3823	Sp	CS
A8498	BE_82	Block1	Stim04	CSSE	English	m	English	CS	3548	Sp	CS
A8499	BE_82	Block1	Stim05	CSSE	English	m	English	CS	2348	Sp	CS
A8500	BE_82	Block1	Stim06	CSSE	English	m	English	CS	6237	Sp	CS
A8533	BE_82	Block2	Stim22	CSSE	English	m	English	CS	659	Sp	CS
A8571	BE_82	Block3	Stim13	CSSE	English	m	English	CS	465	Sp	CS
A8611	BE_82	Block4	Stim13	CSSE	English	m	English	CS	333	Sp	CS
A8616	BE_82	Block4	Stim30	CSSE	English	m	English	CS	4839	Sp	CS
A8617	BE_82	Block4	Stim36	CSSE	English	m	English	CS	225	Sp	CS
A8652	BE_84 	Block1	Stim18	CSSE	English	m	English	CS	3992	Sp	CS
A8654	BE_84 	Block1	Stim23	CSSE	English	m	English	CS	807	Sp	CS
A8694	BE_84 	Block2	Stim23	CSSE	English	m	English	CS	4219	Sp	CS
A8696	BE_84 	Block2	Stim30	CSSE	English	m	English	CS	2855	Sp	CS
A8699	BE_84 	Block2	Stim05	CSSE	English	m	English	CS	944	Sp	CS
A8731	BE_84 	Block3	Stim13	CSSE	English	m	English	CS	1630	Sp	CS
A8733	BE_84 	Block3	Stim22	CSSE	English	m	English	CS	1427	Sp	CS
A8734	BE_84 	Block3	Stim23	CSSE	English	m	English	CS	1876	Sp	CS
A8739	BE_84 	Block3	Stim05	CSSE	English	m	English	CS	472	Sp	CS
A8740	BE_84 	Block3	Stim06	CSSE	English	m	English	CS	1906	Sp	CS
A8773	BE_84 	Block4	Stim22	CSSE	English	m	English	CS	675	Sp	CS
A8776	BE_84 	Block4	Stim30	CSSE	English	m	English	CS	508	Sp	CS
A11	BE_03	Block1	Stim13	CSSE	Spanish	m	English	ML	2485	Sp	CS
A12	BE_03	Block1	Stim18	CSSE	Spanish	m	English	ML	2701	Sp	CS
A14	BE_03	Block1	Stim23	CSSE	Spanish	m	English	ML	3668	Sp	CS
A16	BE_03	Block1	Stim30	CSSE	Spanish	m	English	ML	1225	Sp	CS
A17	BE_03	Block1	Stim36	CSSE	Spanish	m	English	ML	1052	Sp	CS
A18	BE_03	Block1	Stim04	CSSE	Spanish	m	English	ML	1494	Sp	CS
A19	BE_03	Block1	Stim05	CSSE	Spanish	m	English	ML	1356	Sp	CS
A20	BE_03	Block1	Stim06	CSSE	Spanish	m	English	ML	402	Sp	CS
A51	BE_03	Block2	Stim13	CSSE	Spanish	m	English	ML	1670	Sp	CS
A52	BE_03	Block2	Stim18	CSSE	Spanish	m	English	ML	1718	Sp	CS
A53	BE_03	Block2	Stim22	CSSE	Spanish	m	English	ML	941	Sp	CS
A54	BE_03	Block2	Stim23	CSSE	Spanish	m	English	ML	302	Sp	CS
A55	BE_03	Block2	Stim24	CSSE	Spanish	m	English	ML	784	Sp	CS
A56	BE_03	Block2	Stim30	CSSE	Spanish	m	English	ML	1746	Sp	CS
A57	BE_03	Block2	Stim36	CSSE	Spanish	m	English	ML	1003	Sp	CS
A59	BE_03	Block2	Stim05	CSSE	Spanish	m	English	ML	406	Sp	CS
A60	BE_03	Block2	Stim06	CSSE	Spanish	m	English	ML	364	Sp	CS
A91	BE_03	Block3	Stim13	CSSE	Spanish	m	English	ML	1231	Sp	CS
A92	BE_03	Block3	Stim18	CSSE	Spanish	m	English	ML	282	Sp	CS
A94	BE_03	Block3	Stim23	CSSE	Spanish	m	English	ML	274	Sp	CS
A95	BE_03	Block3	Stim24	CSSE	Spanish	m	English	ML	372	Sp	CS
A96	BE_03	Block3	Stim30	CSSE	Spanish	m	English	ML	889	Sp	CS
A97	BE_03	Block3	Stim36	CSSE	Spanish	m	English	ML	328	Sp	CS
A98	BE_03	Block3	Stim04	CSSE	Spanish	m	English	ML	1439	Sp	CS
A99	BE_03	Block3	Stim05	CSSE	Spanish	m	English	ML	560	Sp	CS
A100	BE_03	Block3	Stim06	CSSE	Spanish	m	English	ML	467	Sp	CS
A131	BE_03	Block4	Stim13	CSSE	Spanish	m	English	ML	340	Sp	CS
A132	BE_03	Block4	Stim18	CSSE	Spanish	m	English	ML	413	Sp	CS
A133	BE_03	Block4	Stim22	CSSE	Spanish	m	English	ML	306	Sp	CS
A134	BE_03	Block4	Stim23	CSSE	Spanish	m	English	ML	212	Sp	CS
A135	BE_03	Block4	Stim24	CSSE	Spanish	m	English	ML	552	Sp	CS
A136	BE_03	Block4	Stim30	CSSE	Spanish	m	English	ML	486	Sp	CS
A137	BE_03	Block4	Stim36	CSSE	Spanish	m	English	ML	900	Sp	CS
A138	BE_03	Block4	Stim04	CSSE	Spanish	m	English	ML	247	Sp	CS
A139	BE_03	Block4	Stim05	CSSE	Spanish	m	English	ML	271	Sp	CS
A140	BE_03	Block4	Stim06	CSSE	Spanish	m	English	ML	241	Sp	CS
A172	BE_04	Block1	Stim18	CSSE	Spanish	m	English	ML	496	Sp	CS
A173	BE_04	Block1	Stim22	CSSE	Spanish	m	English	ML	1202	Sp	CS
A174	BE_04	Block1	Stim23	CSSE	Spanish	m	English	ML	517	Sp	CS
A175	BE_04	Block1	Stim24	CSSE	Spanish	m	English	ML	688	Sp	CS
A176	BE_04	Block1	Stim30	CSSE	Spanish	m	English	ML	2172	Sp	CS
A177	BE_04	Block1	Stim36	CSSE	Spanish	m	English	ML	1303	Sp	CS
A178	BE_04	Block1	Stim04	CSSE	Spanish	m	English	ML	639	Sp	CS
A179	BE_04	Block1	Stim05	CSSE	Spanish	m	English	ML	1062	Sp	CS
A180	BE_04	Block1	Stim06	CSSE	Spanish	m	English	ML	297	Sp	CS
A211	BE_04	Block2	Stim13	CSSE	Spanish	m	English	ML	1222	Sp	CS
A212	BE_04	Block2	Stim18	CSSE	Spanish	m	English	ML	1395	Sp	CS
A213	BE_04	Block2	Stim22	CSSE	Spanish	m	English	ML	641	Sp	CS
A214	BE_04	Block2	Stim23	CSSE	Spanish	m	English	ML	1324	Sp	CS
A215	BE_04	Block2	Stim24	CSSE	Spanish	m	English	ML	750	Sp	CS
A216	BE_04	Block2	Stim30	CSSE	Spanish	m	English	ML	2476	Sp	CS
A217	BE_04	Block2	Stim36	CSSE	Spanish	m	English	ML	702	Sp	CS
A218	BE_04	Block2	Stim04	CSSE	Spanish	m	English	ML	492	Sp	CS
A219	BE_04	Block2	Stim05	CSSE	Spanish	m	English	ML	858	Sp	CS
A220	BE_04	Block2	Stim06	CSSE	Spanish	m	English	ML	656	Sp	CS
A251	BE_04	Block3	Stim13	CSSE	Spanish	m	English	ML	1209	Sp	CS
A252	BE_04	Block3	Stim18	CSSE	Spanish	m	English	ML	472	Sp	CS
A253	BE_04	Block3	Stim22	CSSE	Spanish	m	English	ML	684	Sp	CS
A254	BE_04	Block3	Stim23	CSSE	Spanish	m	English	ML	1206	Sp	CS
A255	BE_04	Block3	Stim24	CSSE	Spanish	m	English	ML	626	Sp	CS
A256	BE_04	Block3	Stim30	CSSE	Spanish	m	English	ML	861	Sp	CS
A257	BE_04	Block3	Stim36	CSSE	Spanish	m	English	ML	36	Sp	CS
A258	BE_04	Block3	Stim04	CSSE	Spanish	m	English	ML	375	Sp	CS
A259	BE_04	Block3	Stim05	CSSE	Spanish	m	English	ML	653	Sp	CS
A260	BE_04	Block3	Stim06	CSSE	Spanish	m	English	ML	227	Sp	CS
A291	BE_04	Block4	Stim13	CSSE	Spanish	m	English	ML	1796	Sp	CS
A292	BE_04	Block4	Stim18	CSSE	Spanish	m	English	ML	624	Sp	CS
A293	BE_04	Block4	Stim22	CSSE	Spanish	m	English	ML	1239	Sp	CS
A294	BE_04	Block4	Stim23	CSSE	Spanish	m	English	ML	1707	Sp	CS
A295	BE_04	Block4	Stim24	CSSE	Spanish	m	English	ML	322	Sp	CS
A297	BE_04	Block4	Stim36	CSSE	Spanish	m	English	ML	230	Sp	CS
A298	BE_04	Block4	Stim04	CSSE	Spanish	m	English	ML	1695	Sp	CS
A299	BE_04	Block4	Stim05	CSSE	Spanish	m	English	ML	1113	Sp	CS
A300	BE_04	Block4	Stim06	CSSE	Spanish	m	English	ML	338	Sp	CS
A331	BE_05	Block1	Stim13	CSSE	Spanish	m	English	ML	491	Sp	CS
A332	BE_05	Block1	Stim18	CSSE	Spanish	m	English	ML	951	Sp	CS
A333	BE_05	Block1	Stim22	CSSE	Spanish	m	English	ML	401	Sp	CS
A334	BE_05	Block1	Stim23	CSSE	Spanish	m	English	ML	730	Sp	CS
A336	BE_05	Block1	Stim30	CSSE	Spanish	m	English	ML	1590	Sp	CS
A337	BE_05	Block1	Stim36	CSSE	Spanish	m	English	ML	357	Sp	CS
A338	BE_05	Block1	Stim04	CSSE	Spanish	m	English	ML	626	Sp	CS
A340	BE_05	Block1	Stim06	CSSE	Spanish	m	English	ML	1598	Sp	CS
A372	BE_05	Block2	Stim18	CSSE	Spanish	m	English	ML	1044	Sp	CS
A373	BE_05	Block2	Stim22	CSSE	Spanish	m	English	ML	3827	Sp	CS
A374	BE_05	Block2	Stim23	CSSE	Spanish	m	English	ML	2221	Sp	CS
A375	BE_05	Block2	Stim24	CSSE	Spanish	m	English	ML	579	Sp	CS
A376	BE_05	Block2	Stim30	CSSE	Spanish	m	English	ML	691	Sp	CS
A377	BE_05	Block2	Stim36	CSSE	Spanish	m	English	ML	335	Sp	CS
A378	BE_05	Block2	Stim04	CSSE	Spanish	m	English	ML	3763	Sp	CS
A379	BE_05	Block2	Stim05	CSSE	Spanish	m	English	ML	904	Sp	CS
A380	BE_05	Block2	Stim06	CSSE	Spanish	m	English	ML	688	Sp	CS
A411	BE_05	Block3	Stim13	CSSE	Spanish	m	English	ML	11510	Sp	CS
A412	BE_05	Block3	Stim18	CSSE	Spanish	m	English	ML	4915	Sp	CS
A413	BE_05	Block3	Stim22	CSSE	Spanish	m	English	ML	901	Sp	CS
A414	BE_05	Block3	Stim23	CSSE	Spanish	m	English	ML	288	Sp	CS
A415	BE_05	Block3	Stim24	CSSE	Spanish	m	English	ML	320	Sp	CS
A416	BE_05	Block3	Stim30	CSSE	Spanish	m	English	ML	1399	Sp	CS
A417	BE_05	Block3	Stim36	CSSE	Spanish	m	English	ML	620	Sp	CS
A418	BE_05	Block3	Stim04	CSSE	Spanish	m	English	ML	3945	Sp	CS
A419	BE_05	Block3	Stim05	CSSE	Spanish	m	English	ML	634	Sp	CS
A420	BE_05	Block3	Stim06	CSSE	Spanish	m	English	ML	4718	Sp	CS
A451	BE_05	Block4	Stim13	CSSE	Spanish	m	English	ML	2541	Sp	CS
A452	BE_05	Block4	Stim18	CSSE	Spanish	m	English	ML	265	Sp	CS
A453	BE_05	Block4	Stim22	CSSE	Spanish	m	English	ML	1031	Sp	CS
A454	BE_05	Block4	Stim23	CSSE	Spanish	m	English	ML	314	Sp	CS
A455	BE_05	Block4	Stim24	CSSE	Spanish	m	English	ML	271	Sp	CS
A456	BE_05	Block4	Stim30	CSSE	Spanish	m	English	ML	1219	Sp	CS
A457	BE_05	Block4	Stim36	CSSE	Spanish	m	English	ML	292	Sp	CS
A458	BE_05	Block4	Stim04	CSSE	Spanish	m	English	ML	323	Sp	CS
A459	BE_05	Block4	Stim05	CSSE	Spanish	m	English	ML	309	Sp	CS
A460	BE_05	Block4	Stim06	CSSE	Spanish	m	English	ML	444	Sp	CS
A491	BE_08	Block1	Stim13	CSSE	Spanish	m	English	ML	776	Sp	CS
A493	BE_08	Block1	Stim22	CSSE	Spanish	m	English	ML	999	Sp	CS
A495	BE_08	Block1	Stim24	CSSE	Spanish	m	English	ML	883	Sp	CS
A497	BE_08	Block1	Stim36	CSSE	Spanish	m	English	ML	394	Sp	CS
A498	BE_08	Block1	Stim04	CSSE	Spanish	m	English	ML	417	Sp	CS
A499	BE_08	Block1	Stim05	CSSE	Spanish	m	English	ML	456	Sp	CS
A500	BE_08	Block1	Stim06	CSSE	Spanish	m	English	ML	1155	Sp	CS
A532	BE_08	Block2	Stim18	CSSE	Spanish	m	English	ML	694	Sp	CS
A533	BE_08	Block2	Stim22	CSSE	Spanish	m	English	ML	338	Sp	CS
A534	BE_08	Block2	Stim23	CSSE	Spanish	m	English	ML	716	Sp	CS
A535	BE_08	Block2	Stim24	CSSE	Spanish	m	English	ML	780	Sp	CS
A536	BE_08	Block2	Stim30	CSSE	Spanish	m	English	ML	442	Sp	CS
A537	BE_08	Block2	Stim36	CSSE	Spanish	m	English	ML	345	Sp	CS
A538	BE_08	Block2	Stim04	CSSE	Spanish	m	English	ML	360	Sp	CS
A539	BE_08	Block2	Stim05	CSSE	Spanish	m	English	ML	325	Sp	CS
A540	BE_08	Block2	Stim06	CSSE	Spanish	m	English	ML	293	Sp	CS
A571	BE_08	Block3	Stim13	CSSE	Spanish	m	English	ML	334	Sp	CS
A572	BE_08	Block3	Stim18	CSSE	Spanish	m	English	ML	971	Sp	CS
A573	BE_08	Block3	Stim22	CSSE	Spanish	m	English	ML	194	Sp	CS
A574	BE_08	Block3	Stim23	CSSE	Spanish	m	English	ML	298	Sp	CS
A576	BE_08	Block3	Stim30	CSSE	Spanish	m	English	ML	685	Sp	CS
A577	BE_08	Block3	Stim36	CSSE	Spanish	m	English	ML	318	Sp	CS
A578	BE_08	Block3	Stim04	CSSE	Spanish	m	English	ML	286	Sp	CS
A579	BE_08	Block3	Stim05	CSSE	Spanish	m	English	ML	2561	Sp	CS
A580	BE_08	Block3	Stim06	CSSE	Spanish	m	English	ML	250	Sp	CS
A611	BE_08	Block4	Stim13	CSSE	Spanish	m	English	ML	200	Sp	CS
A612	BE_08	Block4	Stim18	CSSE	Spanish	m	English	ML	317	Sp	CS
A613	BE_08	Block4	Stim22	CSSE	Spanish	m	English	ML	160	Sp	CS
A614	BE_08	Block4	Stim23	CSSE	Spanish	m	English	ML	718	Sp	CS
A615	BE_08	Block4	Stim24	CSSE	Spanish	m	English	ML	290	Sp	CS
A616	BE_08	Block4	Stim30	CSSE	Spanish	m	English	ML	1939	Sp	CS
A617	BE_08	Block4	Stim36	CSSE	Spanish	m	English	ML	249	Sp	CS
A618	BE_08	Block4	Stim04	CSSE	Spanish	m	English	ML	287	Sp	CS
A619	BE_08	Block4	Stim05	CSSE	Spanish	m	English	ML	634	Sp	CS
A620	BE_08	Block4	Stim06	CSSE	Spanish	m	English	ML	438	Sp	CS
A651	BE_10	Block1	Stim13	CSSE	Spanish	m	English	ML	5573	Sp	CS
A653	BE_10	Block1	Stim22	CSSE	Spanish	m	English	ML	2708	Sp	CS
A654	BE_10	Block1	Stim23	CSSE	Spanish	m	English	ML	2795	Sp	CS
A657	BE_10	Block1	Stim36	CSSE	Spanish	m	English	ML	893	Sp	CS
A658	BE_10	Block1	Stim04	CSSE	Spanish	m	English	ML	898	Sp	CS
A659	BE_10	Block1	Stim05	CSSE	Spanish	m	English	ML	2505	Sp	CS
A660	BE_10	Block1	Stim06	CSSE	Spanish	m	English	ML	6892	Sp	CS
A691	BE_10	Block2	Stim13	CSSE	Spanish	m	English	ML	1046	Sp	CS
A692	BE_10	Block2	Stim18	CSSE	Spanish	m	English	ML	473	Sp	CS
A693	BE_10	Block2	Stim22	CSSE	Spanish	m	English	ML	3629	Sp	CS
A694	BE_10	Block2	Stim23	CSSE	Spanish	m	English	ML	6051	Sp	CS
A696	BE_10	Block2	Stim30	CSSE	Spanish	m	English	ML	3762	Sp	CS
A697	BE_10	Block2	Stim36	CSSE	Spanish	m	English	ML	3750	Sp	CS
A698	BE_10	Block2	Stim04	CSSE	Spanish	m	English	ML	465	Sp	CS
A699	BE_10	Block2	Stim05	CSSE	Spanish	m	English	ML	901	Sp	CS
A700	BE_10	Block2	Stim06	CSSE	Spanish	m	English	ML	2889	Sp	CS
A731	BE_10	Block3	Stim13	CSSE	Spanish	m	English	ML	747	Sp	CS
A732	BE_10	Block3	Stim18	CSSE	Spanish	m	English	ML	361	Sp	CS
A733	BE_10	Block3	Stim22	CSSE	Spanish	m	English	ML	311	Sp	CS
A734	BE_10	Block3	Stim23	CSSE	Spanish	m	English	ML	5399	Sp	CS
A736	BE_10	Block3	Stim30	CSSE	Spanish	m	English	ML	4444	Sp	CS
A737	BE_10	Block3	Stim36	CSSE	Spanish	m	English	ML	1388	Sp	CS
A738	BE_10	Block3	Stim04	CSSE	Spanish	m	English	ML	1847	Sp	CS
A739	BE_10	Block3	Stim05	CSSE	Spanish	m	English	ML	3707	Sp	CS
A740	BE_10	Block3	Stim06	CSSE	Spanish	m	English	ML	269	Sp	CS
A771	BE_10	Block4	Stim13	CSSE	Spanish	m	English	ML	392	Sp	CS
A772	BE_10	Block4	Stim18	CSSE	Spanish	m	English	ML	1083	Sp	CS
A773	BE_10	Block4	Stim22	CSSE	Spanish	m	English	ML	1601	Sp	CS
A774	BE_10	Block4	Stim23	CSSE	Spanish	m	English	ML	2515	Sp	CS
A775	BE_10	Block4	Stim24	CSSE	Spanish	m	English	ML	571	Sp	CS
A776	BE_10	Block4	Stim30	CSSE	Spanish	m	English	ML	446	Sp	CS
A778	BE_10	Block4	Stim04	CSSE	Spanish	m	English	ML	1711	Sp	CS
A779	BE_10	Block4	Stim05	CSSE	Spanish	m	English	ML	454	Sp	CS
A780	BE_10	Block4	Stim06	CSSE	Spanish	m	English	ML	600	Sp	CS
A811	BE_12	Block1	Stim13	CSSE	Spanish	m	English	ML	8955	Sp	CS
A813	BE_12	Block1	Stim22	CSSE	Spanish	m	English	ML	2278	Sp	CS
A814	BE_12	Block1	Stim23	CSSE	Spanish	m	English	ML	1194	Sp	CS
A815	BE_12	Block1	Stim24	CSSE	Spanish	m	English	ML	6093	Sp	CS
A817	BE_12	Block1	Stim36	CSSE	Spanish	m	English	ML	11583	Sp	CS
A818	BE_12	Block1	Stim04	CSSE	Spanish	m	English	ML	2420	Sp	CS
